20000093,13519,GVLA1,USC00013519,GREENVILLE,UNITED,STATES,AL,BUTLER,7,COASTAL PLAIN,31.7901,-86.6087,DDddddd,342,FEET,-6,SOUTHERN,MOB,Y,Y
20000289,13573,GUNA1,USC00013573,GUNTERSVILLE,UNITED,STATES,AL,MARSHALL,2,APPALACHIAN MOUNTAINS,34.3344,-86.3297,DDddddd,578,FEET,-6,SOUTHERN,HUN,Y,
30000000,13575,GUTA1,USC00013575,GUNTERSVILLE NO.2,UNITED,STATES,AL,MARSHALL,2,APPALACHIAN MOUNTAINS,34.3347,-86.3294,DDMMSS,595,FEET,-6,SOUTHERN,HUN,Y,
20000287,13620,HVLA1,USC00013620,HALEYVILLE,UNITED,STATES,AL,MARION,3,UPPER PLAINS,34.2314,-87.6352,DDddddd,920,FEET,-6,SOUTHERN,BMX,Y,Y
20000274,13645,HAMA1,USC00013645,HAMILTON 3 S,UNITED,STATES,AL,MARION,3,UPPER PLAINS,34.0966,-87.9913,DDddddd,435,FEET,-6,SOUTHERN,BMX,Y,Y
20000267,13655,HNCA1,USC00013655,HANCEVILLE,UNITED,STATES,AL,CULLMAN,2,APPALACHIAN MOUNTAINS,34.0678,-86.791,DDddddd,590,FEET,-6,SOUTHERN,HUN,Y,
20000056,13761,HDLA1,USC00013761,HEADLAND,UNITED,STATES,AL,HENRY,7,COASTAL PLAIN,31.3625,-85.3397,DDMMSS,370,FEET,-6,SOUTHERN,TAE,Y,
20000241,13775,HEFA1,USC00013775,HEFLIN,UNITED,STATES,AL,CLEBURNE,5,PIEDMONT PLATEAU,33.64353,-85.60918,DDddddd,1000,FEET,-6,SOUTHERN,BMX,Y,
20000372,13781,HELA1,USC00013781,HELENA,UNITED,STATES,AL,SHELBY,5,PIEDMONT PLATEAU,33.2725,-86.83361,DDMMSS,480,FEET,-6,SOUTHERN,BMX,Y,
30073826,13818,HHAA1,USC00013818,HIGHLAND HOME #2,UNITED,STATES,AL,CRENSHAW,7,COASTAL PLAIN,31.9477,-86.3131,DDddddd,555,FEET,-6,SOUTHERN,MOB,Y,
20000215,13930,TCLA1,USC00013930,HOLT L&D,UNITED,STATES,AL,TUSCALOOSA,3,UPPER PLAINS,33.2533,-87.45,DDdddd,195,FEET,-6,SOUTHERN,BMX,Y,
30109739,13931,HOPA1,USC00013931,HOPE HULL 3S,UNITED,STATES,AL,MONTGOMERY,6,PRAIRIE,32.23056,-86.34722,DDddddd,235,FEET,-6,SOUTHERN,BMX,Y,
20000315,14064,HSV,USW00003856,HUNTSVILLE INTL AP,UNITED,STATES,AL,MADISON,1,NORTHERN VALLEY,34.64389,-86.78611,DDMMSS,624,FEET,-6,SOUTHERN,HUN,Y,Y
20000119,14080,HRTA1,USC00014080,HURTSBORO,UNITED,STATES,AL,RUSSELL,7,COASTAL PLAIN,32.24667,-85.41417,DDddddd,402,FEET,-6,SOUTHERN,BMX,Y,
20000073,14193,JCKA1,USC00014193,JACKSON,UNITED,STATES,AL,CLARKE,7,COASTAL PLAIN,31.5253,-87.9277,DDddddd,220,FEET,-6,SOUTHERN,MOB,Y,Y
20000250,14209,JAXA1,USC00014209,JACKSONVILLE,UNITED,STATES,AL,CALHOUN,4,EASTERN VALLEY,33.82585,-85.78115,DDddddd,630,FEET,-6,SOUTHERN,BMX,Y,Y
20000258,14226,JPRA1,USC00014226,JASPER,UNITED,STATES,AL,WALKER,3,UPPER PLAINS,33.9048,-87.3154,DDddddd,486,FEET,-6,SOUTHERN,BMX,Y,
